test_case,result,assertion_source_lines,dynamic_pass_asserts,dynamic_fail_asserts,trace_source
org.apache.commons.csv.CSVPrinterTest::testMySqlNullOutput,FAIL,18,1,1,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_slicer4j_failing/testMySqlNullOutput_writer_L331_F_1/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testPrinter1,PASS,1,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testPrinter1_sw_L447_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testPrinter2,PASS,1,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testPrinter2_b_L456_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testPrinter3,PASS,1,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testPrinter3_b_L465_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testPrinter4,PASS,1,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testPrinter4_sw_L474_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testPrinter5,PASS,1,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testPrinter5_sw_L483_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testPrinter6,PASS,1,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testPrinter6_sw_L492_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testPrinter7,PASS,1,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testPrinter7_sw_L501_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testPrint,PASS,1,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testPrint_sw_L510_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testPrintNullValues,PASS,1,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testPrintNullValues_sw_L519_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testPrintCustomNullValues,PASS,1,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testPrintCustomNullValues_sw_L528_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testParseCustomNullValues,PASS,5,15,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testParseCustomNullValues_iterator_L547_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testQuoteAll,PASS,1,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testQuoteAll_sw_L556_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testQuoteNonNumeric,PASS,1,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testQuoteNonNumeric_sw_L565_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testRandomDefault,PASS,0,0,0,
org.apache.commons.csv.CSVPrinterTest::testRandomExcel,PASS,0,0,0,
org.apache.commons.csv.CSVPrinterTest::testRandomMySql,PASS,0,0,0,
org.apache.commons.csv.CSVPrinterTest::testRandomTdf,PASS,0,0,0,
org.apache.commons.csv.CSVPrinterTest::testRandomRfc4180,PASS,0,0,0,
org.apache.commons.csv.CSVPrinterTest::testPlainQuoted,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testPlainQuoted_sw_L599_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testSingleLineComment,PASS,1,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testSingleLineComment_sw_L609_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testSingleQuoteQuoted,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testSingleQuoteQuoted_sw_L619_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testDelimeterQuoted,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testDelimeterQuoted_sw_L629_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testDelimeterQuoteNONE,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testDelimeterQuoteNONE_sw_L640_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testEOLQuoted,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testEOLQuoted_sw_L650_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testEscapeBackslash,PASS,5,10,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testEscapeBackslash_sw_L686_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testPlainEscaped,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testPlainEscaped_sw_L696_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testDelimiterEscaped,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testDelimiterEscaped_sw_L706_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testEOLEscaped,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testEOLEscaped_sw_L716_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testPlainPlain,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testPlainPlain_sw_L726_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testDelimiterPlain,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testDelimiterPlain_sw_L736_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testHeader,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testHeader_sw_L746_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testHeaderNotSet,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testHeaderNotSet_sw_L756_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testSkipHeaderRecordTrue,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testSkipHeaderRecordTrue_sw_L768_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testSkipHeaderRecordFalse,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testSkipHeaderRecordFalse_sw_L780_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testHeaderCommentExcel,PASS,1,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testHeaderCommentExcel_sw_L790_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testHeaderCommentTdf,PASS,1,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testHeaderCommentTdf_sw_L801_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testEOLPlain,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testEOLPlain_sw_L826_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVPrinterTest::testInvalidFormat,PASS,0,0,0,
org.apache.commons.csv.CSVPrinterTest::testNewCSVPrinterNullAppendableFormat,PASS,0,0,0,
org.apache.commons.csv.CSVPrinterTest::testNewCsvPrinterAppendableNullFormat,PASS,0,0,0,
org.apache.commons.csv.CSVRecordTest::testGetInt,PASS,3,15,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testGetInt_record_L60_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVRecordTest::testGetString,PASS,3,15,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testGetString_recordWithHeader_L67_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVRecordTest::testGetStringInconsistentRecord,PASS,0,0,0,
org.apache.commons.csv.CSVRecordTest::testGetStringNoHeader,PASS,0,0,0,
org.apache.commons.csv.CSVRecordTest::testGetUnmappedEnum,PASS,1,3,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testGetUnmappedEnum_recordWithHeader_L83_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVRecordTest::testGetUnmappedName,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testGetUnmappedName_recordWithHeader_L88_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVRecordTest::testGetUnmappedNegativeInt,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testGetUnmappedNegativeInt_recordWithHeader_L93_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVRecordTest::testGetUnmappedPositiveInt,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testGetUnmappedPositiveInt_recordWithHeader_L98_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVRecordTest::testIsConsistent,PASS,3,9,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testIsConsistent_recordWithHeader_L107_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVRecordTest::testIsMapped,PASS,3,9,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testIsMapped_recordWithHeader_L114_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVRecordTest::testIsSet,PASS,3,9,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testIsSet_recordWithHeader_L121_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVRecordTest::testIterator,PASS,1,9,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testIterator_value_L128_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVRecordTest::testPutInMap,PASS,0,0,0,
org.apache.commons.csv.CSVRecordTest::testRemoveAndAddColumns,PASS,1,10,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testRemoveAndAddColumns_printer_L154_traceonly/trace.log_icdg.log
org.apache.commons.csv.CSVRecordTest::testToMap,PASS,0,0,0,
org.apache.commons.csv.CSVRecordTest::testToMapWithShortRecord,PASS,0,0,0,
org.apache.commons.csv.CSVRecordTest::testToMapWithNoHeader,PASS,2,0,0,
org.apache.commons.csv.LexerTest::testSurroundingSpacesAreDeleted,PASS,7,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testSurroundingSpacesAreDeleted_parser_L69_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testSurroundingTabsAreDeleted,PASS,7,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testSurroundingTabsAreDeleted_parser_L82_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testIgnoreEmptyLines,PASS,10,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testIgnoreEmptyLines_parser_L113_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testComments,PASS,14,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testComments_parser_L141_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testCommentsAndEmptyLines,PASS,24,7,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testCommentsAndEmptyLines_parser_L189_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testBackslashWithoutEscaping,PASS,8,7,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testBackslashWithoutEscaping_parser_L212_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testBackslashWithEscaping,PASS,8,7,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testBackslashWithEscaping_parser_L232_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testNextToken4,PASS,12,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testNextToken4_parser_L257_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testNextToken5,PASS,5,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testNextToken5_parser_L269_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testNextToken6,PASS,2,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testNextToken6_parser_L285_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testDelimiterIsWhitespace,PASS,6,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testDelimiterIsWhitespace_parser_L298_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testEscapedCR,PASS,1,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testEscapedCR_lexer_L304_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testCR,PASS,2,10,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testCR_lexer_L311_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testEscapedLF,PASS,1,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testEscapedLF_lexer_L317_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testLF,PASS,2,10,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testLF_lexer_L324_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testEscapedTab,PASS,1,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testEscapedTab_lexer_L330_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testTab,PASS,1,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testTab_lexer_L336_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testEscapedBackspace,PASS,1,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testEscapedBackspace_lexer_L342_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testBackspace,PASS,1,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testBackspace_lexer_L348_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testEscapedFF,PASS,1,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testEscapedFF_lexer_L354_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testFF,PASS,1,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testFF_lexer_L360_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testEscapedMySqlNullValue,PASS,1,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testEscapedMySqlNullValue_lexer_L367_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testEscapedCharacter,PASS,1,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testEscapedCharacter_lexer_L373_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testEscapedControlCharacter,PASS,1,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testEscapedControlCharacter_lexer_L380_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testEscapedControlCharacter2,PASS,1,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/Csv_13b/step2_slicing/_assert_trace_only/testEscapedControlCharacter2_lexer_L386_traceonly/trace.log_icdg.log
org.apache.commons.csv.LexerTest::testEscapingAtEOF,PASS,0,0,0,
