test_case,result,assertion_source_lines,dynamic_pass_asserts,dynamic_fail_asserts,trace_source
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testSimpleAttrAndElem,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSimpleAttrAndElem_xml_L161_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testSimpleNsElem,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSimpleNsElem_xml_L169_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testMap,PASS,2,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testMap_xml_L191_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testNakedMap,PASS,2,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_slicer4j_passed/testNakedMap_result_L209_P_76/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testCDataString,PASS,1,0,0,
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testCDataStringArray,PASS,1,0,0,
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testCustomSerializer,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testCustomSerializer_xml_L234_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testJAXB,FAIL,0,0,0,
com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr::testSimpleNsAttr,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSimpleNsAttr_xml_L82_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr::testIssue19,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testIssue19_xml_L91_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr::testIssue6,PASS,1,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testIssue6_xmlMapper_L98_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr::testIssue117AnySetterAttrs,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testIssue117AnySetterAttrs_removeSjsxpNamespace_L108_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr::testJAXB,FAIL,0,0,0,
com.fasterxml.jackson.dataformat.xml.ser.TestSerializationManual::testIssue54,PASS,2,3,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testIssue54_xml_L54_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerializationOrdering::testOrdering,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testOrdering_xml_L28_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerializerCustom::testIssue42,PASS,4,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_slicer4j_passed/testIssue42_result_L88_P_78/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestXmlDeclaration::testXml10Declaration,PASS,1,0,0,
com.fasterxml.jackson.dataformat.xml.ser.TestXmlDeclaration::testXml11Declaration,PASS,1,0,0,
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testSimpleValidXmlDecl,PASS,4,9,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSimpleValidXmlDecl_matcher_L47_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testSimpleValidRoot,PASS,4,9,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSimpleValidRoot_matcher_L63_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testSimpleValidDoctype,PASS,4,9,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSimpleValidDoctype_matcher_L79_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testSimpleValidComment,PASS,4,9,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSimpleValidComment_matcher_L95_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testSimpleValidPI,PASS,4,9,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSimpleValidPI_matcher_L111_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testSimpleViaObjectReader,PASS,3,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSimpleViaObjectReader_pojo_L129_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testListViaObjectReader,PASS,2,4,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testListViaObjectReader_resultList_L146_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testSimpleInvalid,PASS,3,7,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSimpleInvalid_matcher_L165_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testSimpleElement,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSimpleElement_xml_L30_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testSimpleAttribute,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSimpleAttribute_xml_L50_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testSecondLevelAttribute,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSecondLevelAttribute_xml_L72_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testAttrAndElem,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testAttrAndElem_xml_L94_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testWriteToFile,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testWriteToFile_xml_L106_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testSimplest,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSimplest_readXmlWriteJson_L43_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testSimpleWithEmpty,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSimpleWithEmpty_readXmlWriteJson_L51_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testSimpleNested,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testSimpleNested_readXmlWriteJson_L57_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testRoundTripWithSample,PASS,10,27,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testRoundTripWithSample_getAndVerifyText_L137_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testForceElementAsArray,PASS,21,51,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testForceElementAsArray_xp_L214_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testXmlAttributes,PASS,4,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_1b/step2_slicing/_assert_trace_only/testXmlAttributes_xp_L241_traceonly/trace.log_icdg.log
