project,bug_id,file_name,line_no,rank_best_trace,tie_size_trace,rank_best_slice,tie_size_slice,unanswerable_reason,nearest_line_diff_trace,diff_best_trace,diff_tie_trace,diff_reason_trace,nearest_line_diff_slice,diff_best_slice,diff_tie_slice,diff_reason_slice
Gson,18b,$Gson$Types.java,279,523,51,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,1b,NumberInput.java,295,16,7,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,1b,NumberInput.java,296,None,None,None,None,dead_code_never_executed,-1,16,7,succeed,None,None,None,project_test_scenario
JacksonCore,1b,NumberInput.java,305,None,None,None,None,dead_code_never_executed,-10,16,7,succeed,None,None,None,project_test_scenario
JacksonCore,1b,NumberInput.java,306,None,None,None,None,dead_code_never_executed,-11,16,7,succeed,None,None,None,project_test_scenario
JacksonCore,1b,NumberInput.java,308,None,None,None,None,dead_code_never_executed,-13,16,7,succeed,None,None,None,project_test_scenario
JacksonCore,1b,TextBuffer.java,390,None,None,None,None,live_line_never_executed,-15,410,4583,succeed,None,None,None,project_test_scenario
JacksonCore,1b,TextBuffer.java,394,None,None,None,None,live_line_never_executed,14,410,4583,succeed,None,None,None,project_test_scenario
Gson,17b,DefaultDateTypeAdapter.java,99,4,1,None,None,,0,already_found,already_found,succeed,-19,1,5,succeed
Gson,17b,DefaultDateTypeAdapter.java,100,1,1,None,None,,0,already_found,already_found,succeed,-20,1,5,succeed
Gson,10b,ReflectiveTypeAdapterFactory.java,122,134,18,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,2b,ReaderBasedJsonParser.java,952,331,7,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,2b,ReaderBasedJsonParser.java,1079,549,4754,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,2b,ReaderBasedJsonParser.java,1162,None,None,None,None,dead_code_never_executed,10,549,4754,succeed,None,None,None,project_test_scenario
JacksonCore,2b,ReaderBasedJsonParser.java,1163,None,None,None,None,dead_code_never_executed,9,549,4754,succeed,None,None,None,project_test_scenario
JacksonCore,2b,UTF8StreamJsonParser.java,1244,None,None,None,None,dead_code_never_executed,-2,99,28,succeed,None,None,None,project_test_scenario
JacksonCore,2b,UTF8StreamJsonParser.java,1280,None,None,None,None,dead_code_never_executed,-2,549,4754,succeed,None,None,None,project_test_scenario
JacksonCore,2b,UTF8StreamJsonParser.java,1404,549,4754,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,2b,UTF8StreamJsonParser.java,1421,None,None,None,None,dead_code_never_executed,-10,549,4754,succeed,None,None,None,project_test_scenario
JacksonCore,2b,UTF8StreamJsonParser.java,1422,None,None,None,None,dead_code_never_executed,-11,549,4754,succeed,None,None,None,project_test_scenario
JacksonCore,2b,UTF8StreamJsonParser.java,1423,None,None,None,None,dead_code_never_executed,10,549,4754,succeed,None,None,None,project_test_scenario
JacksonCore,2b,UTF8StreamJsonParser.java,2574,None,None,None,None,,-4,549,4754,succeed,None,None,None,pipeline_gap
JacksonCore,2b,UTF8StreamJsonParser.java,2576,None,None,None,None,live_line_never_executed,-6,549,4754,succeed,None,None,None,project_test_scenario
JacksonCore,2b,UTF8StreamJsonParser.java,2577,None,None,None,None,live_line_never_executed,5,549,4754,succeed,None,None,None,project_test_scenario
JacksonCore,4b,TextBuffer.java,585,None,None,None,None,dead_code_never_executed,-1,1,4,succeed,-1,1,30,succeed
JacksonCore,4b,TextBuffer.java,586,1,4,1,30,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,3b,UTF8StreamJsonParser.java,125,None,None,None,None,dead_code_never_executed,-1,46,27,succeed,-1,13,97,succeed
JacksonCore,3b,UTF8StreamJsonParser.java,126,46,27,13,97,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,5b,JsonPointer.java,193,18,25,None,None,,0,already_found,already_found,succeed,15,1,29,succeed
JacksonCore,7b,JsonWriteContext.java,169,16,2,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,6b,JsonPointer.java,193,21,25,9,5,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,6b,JsonPointer.java,194,21,25,9,5,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,8b,TextBuffer.java,307,1,1,1,10,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,9b,ParserMinimalBase.java,392,None,None,None,None,dead_code_never_executed,5,1,4,succeed,None,None,None,project_test_scenario
JacksonCore,9b,ParserMinimalBase.java,400,1,4,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,9b,ReaderBasedJsonParser.java,253,5,4,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,9b,ReaderBasedJsonParser.java,266,None,None,None,None,dead_code_never_executed,4,48,3,succeed,None,None,None,project_test_scenario
JacksonCore,9b,UTF8StreamJsonParser.java,305,5,4,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,9b,UTF8StreamJsonParser.java,319,None,None,None,None,dead_code_never_executed,-14,5,4,succeed,None,None,None,project_test_scenario
JacksonCore,11b,ByteQuadsCanonicalizer.java,876,177,20,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Gson,4b,JsonReader.java,573,None,None,None,None,,-1,274,2569,succeed,-1,23,543,succeed
Gson,4b,JsonReader.java,575,274,2569,23,543,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Gson,4b,JsonReader.java,576,None,None,None,None,live_line_never_executed,-1,274,2569,succeed,-1,23,543,succeed
Gson,4b,JsonReader.java,585,22,2,23,543,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Gson,4b,JsonReader.java,586,5,1,23,543,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Gson,4b,JsonReader.java,587,None,None,None,None,live_line_never_executed,-1,5,1,succeed,-1,23,543,succeed
Gson,4b,JsonWriter.java,325,274,2569,None,None,,0,already_found,already_found,succeed,34,1,8,succeed
Gson,4b,JsonWriter.java,418,274,2569,None,None,,0,already_found,already_found,succeed,-59,1,8,succeed
Gson,4b,JsonWriter.java,435,274,2569,None,None,,0,already_found,already_found,succeed,-76,1,8,succeed
Gson,4b,JsonWriter.java,454,274,2569,None,None,,0,already_found,already_found,succeed,-95,1,8,succeed
Gson,4b,JsonWriter.java,466,17,2,None,None,,0,already_found,already_found,succeed,-107,1,8,succeed
Gson,4b,JsonWriter.java,483,274,2569,None,None,,0,already_found,already_found,succeed,-124,1,8,succeed
Gson,4b,JsonWriter.java,495,274,2569,None,None,,0,already_found,already_found,succeed,-136,1,8,succeed
Gson,4b,JsonWriter.java,518,274,2569,None,None,,0,already_found,already_found,succeed,-159,1,8,succeed
Gson,4b,JsonWriter.java,612,None,None,None,None,,2,76,2,succeed,-253,1,8,succeed
Gson,4b,JsonWriter.java,621,None,None,None,None,,1,76,2,succeed,-262,1,8,succeed
Gson,4b,JsonWriter.java,623,1,1,None,None,,0,already_found,already_found,succeed,-264,1,8,succeed
Gson,4b,JsonWriter.java,625,None,None,None,None,live_line_never_executed,1,274,2569,succeed,-266,1,8,succeed
JacksonCore,13b,JsonGeneratorImpl.java,127,None,None,None,None,dead_code_never_executed,-3,6,7,succeed,None,None,None,project_test_scenario
JacksonCore,15b,FilteringParserDelegate.java,227,None,None,None,None,dead_code_never_executed,4,120,62,succeed,None,None,None,project_test_scenario
JacksonCore,15b,FilteringParserDelegate.java,228,None,None,None,None,dead_code_never_executed,3,120,62,succeed,None,None,None,project_test_scenario
JacksonCore,15b,FilteringParserDelegate.java,230,None,None,None,None,dead_code_never_executed,1,120,62,succeed,None,None,None,project_test_scenario
JacksonCore,16b,JsonParserSequence.java,35,None,None,None,None,dead_code_never_executed,9,58,460,succeed,9,88,133,succeed
JacksonCore,16b,JsonParserSequence.java,45,58,460,88,133,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,16b,JsonParserSequence.java,103,None,None,None,None,,-3,518,25,succeed,3,43,45,succeed
JacksonCore,16b,JsonParserSequence.java,106,58,460,43,45,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,16b,JsonParserSequence.java,107,58,460,43,45,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,16b,JsonParserSequence.java,108,58,460,32,11,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,16b,JsonParserSequence.java,109,58,460,32,11,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,16b,JsonParserSequence.java,110,58,460,32,11,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,16b,JsonParserSequence.java,112,518,25,None,None,,0,already_found,already_found,succeed,-2,32,11,succeed
JacksonCore,17b,UTF8JsonGenerator.java,528,None,None,None,None,dead_code_never_executed,-3,37,5,succeed,None,None,None,project_test_scenario
JacksonCore,17b,UTF8JsonGenerator.java,532,None,None,None,None,dead_code_never_executed,1,37,5,succeed,None,None,None,project_test_scenario
JacksonCore,17b,UTF8JsonGenerator.java,534,37,5,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,17b,UTF8JsonGenerator.java,536,37,5,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,17b,UTF8JsonGenerator.java,539,375,6701,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,17b,UTF8JsonGenerator.java,672,None,None,None,None,dead_code_never_executed,12,375,6701,succeed,None,None,None,project_test_scenario
JacksonCore,17b,UTF8JsonGenerator.java,1886,21,15,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,14b,IOContext.java,274,6,1,None,None,,0,already_found,already_found,succeed,-127,1,258,succeed
JacksonCore,14b,IOContext.java,279,27,7117,None,None,,0,already_found,already_found,succeed,-132,1,258,succeed
JacksonCore,14b,IOContext.java,284,1,1,None,None,,0,already_found,already_found,succeed,-137,1,258,succeed
JacksonCore,12b,ReaderBasedJsonParser.java,622,106,13,25,41,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,12b,ReaderBasedJsonParser.java,630,42,11,6,16,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,12b,ReaderBasedJsonParser.java,635,None,None,None,None,dead_code_never_executed,-2,29,4,succeed,-2,6,16,succeed
JacksonCore,12b,ReaderBasedJsonParser.java,773,442,6590,None,None,,0,already_found,already_found,succeed,-52,1,5,succeed
JacksonCore,12b,ReaderBasedJsonParser.java,776,442,6590,None,None,,0,already_found,already_found,succeed,-55,1,5,succeed
JacksonCore,12b,ReaderBasedJsonParser.java,780,442,6590,None,None,,0,already_found,already_found,succeed,-59,1,5,succeed
JacksonCore,12b,ReaderBasedJsonParser.java,851,442,6590,None,None,,0,already_found,already_found,succeed,-130,1,5,succeed
JacksonCore,12b,ReaderBasedJsonParser.java,853,442,6590,None,None,,0,already_found,already_found,succeed,-132,1,5,succeed
JacksonCore,12b,ReaderBasedJsonParser.java,857,442,6590,None,None,,0,already_found,already_found,succeed,-136,1,5,succeed
JacksonCore,12b,ReaderBasedJsonParser.java,862,442,6590,None,None,,0,already_found,already_found,succeed,-141,1,5,succeed
JacksonCore,12b,ReaderBasedJsonParser.java,917,None,None,None,None,dead_code_never_executed,-1,442,6590,succeed,-196,1,5,succeed
JacksonCore,12b,ReaderBasedJsonParser.java,967,442,6590,None,None,,0,already_found,already_found,succeed,-246,1,5,succeed
JacksonCore,12b,ReaderBasedJsonParser.java,2671,4,2,None,None,,0,already_found,already_found,succeed,17,25,41,succeed
JacksonCore,12b,UTF8StreamJsonParser.java,3621,442,6590,None,None,,0,already_found,already_found,succeed,18,218,295,succeed
JacksonCore,18b,GeneratorBase.java,53,None,None,None,None,dead_code_never_executed,-23,100,24,succeed,None,None,None,project_test_scenario
JacksonCore,18b,GeneratorBase.java,434,None,None,None,None,dead_code_never_executed,1,367,6770,succeed,None,None,None,project_test_scenario
JacksonCore,18b,GeneratorBase.java,435,367,6770,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,18b,UTF8JsonGenerator.java,910,367,6770,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,18b,UTF8JsonGenerator.java,911,367,6770,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,18b,UTF8JsonGenerator.java,912,367,6770,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,18b,UTF8JsonGenerator.java,913,None,None,None,None,live_line_never_executed,-1,367,6770,succeed,None,None,None,project_test_scenario
JacksonCore,18b,WriterBasedJsonGenerator.java,687,367,6770,None,None,,0,already_found,already_found,succeed,3,1,1,succeed
JacksonCore,18b,WriterBasedJsonGenerator.java,688,367,6770,None,None,,0,already_found,already_found,succeed,2,1,1,succeed
JacksonCore,18b,WriterBasedJsonGenerator.java,689,367,6770,None,None,,0,already_found,already_found,succeed,1,1,1,succeed
JacksonCore,18b,WriterBasedJsonGenerator.java,690,8,12,1,1,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,19b,ReaderBasedJsonParser.java,1417,13,16,None,None,,0,already_found,already_found,succeed,-1275,1,119,succeed
JacksonCore,19b,UTF8StreamJsonParser.java,1543,411,6714,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JacksonCore,20b,JsonGenerator.java,1330,1,2,None,None,,0,already_found,already_found,succeed,-1063,12,83,succeed
JacksonCore,21b,FilteringParserDelegate.java,238,24,62,12,17,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,22b,FilteringParserDelegate.java,417,1066,31,491,7,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,22b,FilteringParserDelegate.java,438,1165,6,518,22,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,22b,FilteringParserDelegate.java,440,1130,17,518,22,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,22b,FilteringParserDelegate.java,575,1097,2,None,None,,0,already_found,already_found,succeed,-1,509,8,succeed
JacksonCore,22b,FilteringParserDelegate.java,598,1053,6,None,None,,0,already_found,already_found,succeed,-4,335,70,succeed
JacksonCore,22b,FilteringParserDelegate.java,600,1149,16,None,None,,0,already_found,already_found,succeed,-6,335,70,succeed
JacksonCore,22b,FilteringParserDelegate.java,717,881,47,509,8,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,22b,FilteringParserDelegate.java,730,881,47,420,61,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,22b,FilteringParserDelegate.java,732,1060,6,335,70,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JacksonCore,22b,FilteringParserDelegate.java,771,None,None,None,None,dead_code_never_executed,19,1185,161,succeed,19,545,11,succeed
JacksonCore,23b,DefaultPrettyPrinter.java,255,1,1,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Gson,7b,JsonReader.java,951,40,1,2,644,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Gson,7b,JsonReader.java,954,12,3,None,None,,0,already_found,already_found,succeed,-1,2,644,succeed
Gson,7b,JsonReader.java,1179,9,1,2,644,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Gson,7b,JsonReader.java,1182,7,2,None,None,,0,already_found,already_found,succeed,-1,2,644,succeed
JxPath,1b,DOMNodePointer.java,115,None,None,None,None,,-1,127,89,succeed,None,None,None,pipeline_gap
JxPath,1b,JDOMNodePointer.java,375,None,None,None,None,,-1,36,68,succeed,None,None,None,pipeline_gap
JacksonCore,26b,NonBlockingJsonParser.java,108,497,56,2,56,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JxPath,2b,Expression.java,19,None,None,None,None,dead_code_never_executed,20,1586,278,succeed,None,None,None,project_test_scenario
JxPath,2b,Expression.java,77,18,10,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,2b,Expression.java,88,1977,3508,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,2b,Expression.java,145,None,None,None,None,live_line_never_executed,-9,35,7,succeed,None,None,None,project_test_scenario
JxPath,3b,NullPropertyPointer.java,19,None,None,None,None,dead_code_never_executed,11,87,4,succeed,None,None,None,project_test_scenario
JxPath,3b,NullPropertyPointer.java,109,None,None,None,None,dead_code_never_executed,-4,25,7,succeed,None,None,None,project_test_scenario
JxPath,3b,NullPropertyPointer.java,138,1049,4412,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,3b,NullPropertyPointer.java,224,None,None,None,None,live_line_never_executed,-2,1049,4412,succeed,None,None,None,project_test_scenario
JxPath,4b,DOMNodePointer.java,296,None,None,None,None,live_line_never_executed,-14,1541,3851,succeed,None,None,None,project_test_scenario
JxPath,4b,DOMNodePointer.java,297,None,None,None,None,live_line_never_executed,-15,1541,3851,succeed,None,None,None,project_test_scenario
JxPath,4b,DOMNodePointer.java,301,None,None,None,None,live_line_never_executed,-19,1541,3851,succeed,None,None,None,project_test_scenario
JxPath,4b,DOMNodePointer.java,311,None,None,None,None,dead_code_never_executed,-29,1541,3851,succeed,None,None,None,project_test_scenario
JxPath,4b,DOMNodePointer.java,632,636,38,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,4b,DOMNodePointer.java,638,936,9,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,4b,DOMNodePointer.java,639,936,9,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,4b,DOMNodePointer.java,641,636,38,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,4b,DOMNodePointer.java,643,None,None,None,None,live_line_never_executed,-2,636,38,succeed,None,None,None,project_test_scenario
JxPath,4b,DOMNodePointer.java,647,1541,3851,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,4b,DOMNodePointer.java,653,636,38,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,4b,DOMNodePointer.java,654,636,38,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,4b,DOMNodePointer.java,655,None,None,None,None,live_line_never_executed,-1,636,38,succeed,None,None,None,project_test_scenario
JxPath,4b,DOMNodePointer.java,656,None,None,None,None,live_line_never_executed,1,325,31,succeed,None,None,None,project_test_scenario
JxPath,4b,DOMNodePointer.java,658,None,None,None,None,live_line_never_executed,-1,325,31,succeed,None,None,None,project_test_scenario
JxPath,4b,DOMNodePointer.java,660,636,38,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,4b,JDOMNodePointer.java,240,125,11,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,4b,JDOMNodePointer.java,249,None,None,None,None,dead_code_never_executed,-9,125,11,succeed,None,None,None,project_test_scenario
JxPath,4b,JDOMNodePointer.java,250,None,None,None,None,live_line_never_executed,-10,125,11,succeed,None,None,None,project_test_scenario
JxPath,4b,JDOMNodePointer.java,251,None,None,None,None,live_line_never_executed,-11,125,11,succeed,None,None,None,project_test_scenario
JxPath,4b,JDOMNodePointer.java,252,None,None,None,None,live_line_never_executed,-12,125,11,succeed,None,None,None,project_test_scenario
JxPath,4b,JDOMNodePointer.java,253,None,None,None,None,live_line_never_executed,-13,125,11,succeed,None,None,None,project_test_scenario
JxPath,4b,JDOMNodePointer.java,256,None,None,None,None,live_line_never_executed,-16,125,11,succeed,None,None,None,project_test_scenario
JxPath,4b,JDOMNodePointer.java,257,None,None,None,None,live_line_never_executed,-17,125,11,succeed,None,None,None,project_test_scenario
JxPath,4b,JDOMNodePointer.java,258,None,None,None,None,live_line_never_executed,-18,125,11,succeed,None,None,None,project_test_scenario
JxPath,4b,JDOMNodePointer.java,259,None,None,None,None,live_line_never_executed,-19,125,11,succeed,None,None,None,project_test_scenario
JxPath,4b,JDOMNodePointer.java,260,None,None,None,None,live_line_never_executed,-20,125,11,succeed,None,None,None,project_test_scenario
JxPath,4b,JDOMNodePointer.java,262,None,None,None,None,live_line_never_executed,-22,125,11,succeed,None,None,None,project_test_scenario
JxPath,4b,JDOMNodePointer.java,436,None,None,None,None,live_line_never_executed,-19,187,63,succeed,None,None,None,project_test_scenario
JxPath,4b,JDOMNodePointer.java,440,None,None,None,None,live_line_never_executed,-23,187,63,succeed,None,None,None,project_test_scenario
JxPath,4b,JDOMNodePointer.java,756,None,None,None,None,live_line_never_executed,-339,187,63,succeed,None,None,None,project_test_scenario
JxPath,5b,NodePointer.java,665,1,35,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,6b,CoreOperationCompare.java,57,39,17,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,6b,CoreOperationCompare.java,61,39,17,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,7b,CoreOperationGreaterThan.java,19,None,None,None,None,live_line_never_executed,11,92,8,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationGreaterThan.java,20,None,None,None,None,live_line_never_executed,10,92,8,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationGreaterThan.java,33,None,None,None,None,live_line_never_executed,1,15,46,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationGreaterThan.java,34,15,46,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,7b,CoreOperationGreaterThan.java,35,15,46,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,7b,CoreOperationGreaterThan.java,36,15,46,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,7b,CoreOperationGreaterThanOrEqual.java,19,None,None,None,None,live_line_never_executed,12,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationGreaterThanOrEqual.java,20,None,None,None,None,live_line_never_executed,11,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationGreaterThanOrEqual.java,34,None,None,None,None,live_line_never_executed,1,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationGreaterThanOrEqual.java,35,747,3260,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,7b,CoreOperationGreaterThanOrEqual.java,36,747,3260,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,7b,CoreOperationGreaterThanOrEqual.java,37,747,3260,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,7b,CoreOperationLessThan.java,19,None,None,None,None,live_line_never_executed,11,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationLessThan.java,20,None,None,None,None,live_line_never_executed,10,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationLessThan.java,33,None,None,None,None,live_line_never_executed,1,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationLessThan.java,34,747,3260,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,7b,CoreOperationLessThan.java,35,747,3260,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,7b,CoreOperationLessThan.java,36,747,3260,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,7b,CoreOperationLessThanOrEqual.java,19,None,None,None,None,live_line_never_executed,12,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationLessThanOrEqual.java,20,None,None,None,None,live_line_never_executed,11,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationLessThanOrEqual.java,34,None,None,None,None,live_line_never_executed,1,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationLessThanOrEqual.java,35,747,3260,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,7b,CoreOperationLessThanOrEqual.java,36,747,3260,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,7b,CoreOperationLessThanOrEqual.java,37,747,3260,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,7b,CoreOperationRelationalExpression.java,19,None,None,None,None,dead_code_never_executed,11,203,3,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationRelationalExpression.java,20,None,None,None,None,dead_code_never_executed,10,203,3,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationRelationalExpression.java,33,None,None,None,None,dead_code_never_executed,2,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationRelationalExpression.java,42,None,None,None,None,dead_code_never_executed,-3,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationRelationalExpression.java,43,None,None,None,None,dead_code_never_executed,-4,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationRelationalExpression.java,44,None,None,None,None,dead_code_never_executed,-5,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationRelationalExpression.java,45,None,None,None,None,dead_code_never_executed,-6,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationRelationalExpression.java,46,None,None,None,None,dead_code_never_executed,-7,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationRelationalExpression.java,47,None,None,None,None,dead_code_never_executed,-8,747,3260,succeed,None,None,None,project_test_scenario
JxPath,7b,CoreOperationRelationalExpression.java,48,None,None,None,None,dead_code_never_executed,-9,747,3260,succeed,None,None,None,project_test_scenario
JxPath,8b,CoreOperationRelationalExpression.java,76,92,26,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,8b,CoreOperationRelationalExpression.java,77,92,26,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Gson,13b,JsonReader.java,731,27,1,8,5,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
JxPath,11b,DOMAttributeIterator.java,22,None,None,None,None,dead_code_never_executed,18,1,2893,succeed,None,None,None,project_test_scenario
JxPath,11b,DOMAttributeIterator.java,111,None,None,None,None,live_line_never_executed,-1,1,2893,succeed,None,None,None,project_test_scenario
JxPath,11b,JDOMAttributeIterator.java,23,None,None,None,None,dead_code_never_executed,16,1,2893,succeed,None,None,None,project_test_scenario
JxPath,11b,JDOMAttributeIterator.java,47,1,2893,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,11b,JDOMAttributeIterator.java,114,None,None,None,None,live_line_never_executed,-2,1,2893,succeed,None,None,None,project_test_scenario
JxPath,10b,CoreOperationRelationalExpression.java,42,215,42,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,9b,CoreOperationCompare.java,37,None,None,None,None,dead_code_never_executed,3,274,3,succeed,None,None,None,project_test_scenario
JxPath,9b,CoreOperationCompare.java,39,None,None,None,None,dead_code_never_executed,1,274,3,succeed,None,None,None,project_test_scenario
JxPath,9b,CoreOperationCompare.java,40,274,3,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,9b,CoreOperationCompare.java,41,None,None,None,None,dead_code_never_executed,-1,274,3,succeed,None,None,None,project_test_scenario
JxPath,9b,CoreOperationCompare.java,43,None,None,None,None,dead_code_never_executed,2,946,4605,succeed,None,None,None,project_test_scenario
JxPath,9b,CoreOperationCompare.java,123,127,11,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,9b,CoreOperationCompare.java,124,11,21,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,9b,CoreOperationCompare.java,125,1,10,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
JxPath,9b,CoreOperationCompare.java,126,None,None,None,None,live_line_never_executed,-1,1,10,succeed,None,None,None,project_test_scenario
