Project,BugID,File,Line,Approx,Reason
Lang,25b,EntityArrays.java,74,False,live_line_never_executed
Lang,25b,EntityArrays.java,75,False,live_line_never_executed
Lang,25b,EntityArrays.java,76,False,live_line_never_executed
Lang,25b,EntityArrays.java,77,False,live_line_never_executed
Lang,25b,EntityArrays.java,78,False,live_line_never_executed
Lang,25b,EntityArrays.java,79,False,live_line_never_executed
Lang,25b,EntityArrays.java,80,False,live_line_never_executed
Lang,25b,EntityArrays.java,81,False,live_line_never_executed
Lang,25b,EntityArrays.java,82,False,live_line_never_executed
Lang,25b,EntityArrays.java,83,False,live_line_never_executed
Lang,25b,EntityArrays.java,84,False,live_line_never_executed
Lang,25b,EntityArrays.java,85,False,live_line_never_executed
Lang,25b,EntityArrays.java,86,False,live_line_never_executed
Lang,25b,EntityArrays.java,87,False,live_line_never_executed
Lang,25b,EntityArrays.java,88,False,live_line_never_executed
Lang,25b,EntityArrays.java,89,False,live_line_never_executed
Lang,25b,EntityArrays.java,90,False,live_line_never_executed
Lang,25b,EntityArrays.java,91,False,live_line_never_executed
Lang,25b,EntityArrays.java,92,False,live_line_never_executed
Lang,25b,EntityArrays.java,93,False,live_line_never_executed
Lang,25b,EntityArrays.java,94,False,live_line_never_executed
Lang,25b,EntityArrays.java,95,False,live_line_never_executed
Lang,25b,EntityArrays.java,96,False,live_line_never_executed
Lang,25b,EntityArrays.java,97,False,live_line_never_executed
Lang,25b,EntityArrays.java,98,False,live_line_never_executed
Lang,25b,EntityArrays.java,99,False,live_line_never_executed
Lang,25b,EntityArrays.java,100,False,live_line_never_executed
Lang,29b,SystemUtils.java,1672,False,live_line_never_executed
Lang,30b,StringUtils.java,1443,False,live_line_never_executed
Lang,30b,StringUtils.java,1497,False,live_line_never_executed
Lang,30b,StringUtils.java,1534,True,dead_code_never_executed
Lang,32b,HashCodeBuilder.java,105,False,live_line_never_executed
Lang,32b,HashCodeBuilder.java,106,False,live_line_never_executed
Lang,32b,HashCodeBuilder.java,108,False,live_line_never_executed
Lang,32b,HashCodeBuilder.java,109,False,live_line_never_executed
Lang,35b,ArrayUtils.java,3574,False,live_line_never_executed
Lang,37b,ArrayUtils.java,2963,True,dead_code_never_executed
Lang,41b,ClassUtils.java,191,True,dead_code_never_executed
Lang,41b,ClassUtils.java,193,True,dead_code_never_executed
Lang,41b,ClassUtils.java,194,True,dead_code_never_executed
Lang,41b,ClassUtils.java,195,True,dead_code_never_executed
Lang,41b,ClassUtils.java,250,True,dead_code_never_executed
Lang,41b,ClassUtils.java,251,True,dead_code_never_executed
Lang,45b,WordUtils.java,616,True,dead_code_never_executed
Lang,46b,StringEscapeUtils.java,154,False,dead_code_never_executed
Lang,46b,StringEscapeUtils.java,178,False,dead_code_never_executed
Lang,4b,LookupTranslator.java,31,False,live_line_never_executed
Lang,50b,FastDateFormat.java,294,False,dead_code_never_executed
Lang,50b,FastDateFormat.java,289,True,dead_code_never_executed
Lang,50b,FastDateFormat.java,473,False,dead_code_never_executed
Lang,50b,FastDateFormat.java,468,True,dead_code_never_executed
Lang,53b,DateUtils.java,645,False,dead_code_never_executed
Lang,53b,DateUtils.java,654,False,dead_code_never_executed
Lang,56b,FastDateFormat.java,140,False,dead_code_never_executed
Lang,56b,FastDateFormat.java,144,False,dead_code_never_executed
Lang,56b,FastDateFormat.java,1022,True,dead_code_never_executed
Lang,58b,NumberUtils.java,454,False,dead_code_never_executed
Lang,58b,NumberUtils.java,455,False,dead_code_never_executed
Lang,5b,LocaleUtils.java,128,True,dead_code_never_executed
Lang,63b,DurationFormatUtils.java,432,False,dead_code_never_executed
Lang,63b,DurationFormatUtils.java,440,False,dead_code_never_executed
Lang,63b,DurationFormatUtils.java,442,False,dead_code_never_executed
Lang,63b,DurationFormatUtils.java,443,False,dead_code_never_executed
Lang,64b,ValuedEnum.java,192,True,dead_code_never_executed
Lang,64b,ValuedEnum.java,193,True,dead_code_never_executed
Lang,64b,ValuedEnum.java,194,True,dead_code_never_executed
Lang,64b,ValuedEnum.java,195,True,dead_code_never_executed
Lang,65b,DateUtils.java,624,True,dead_code_never_executed
Lang,65b,DateUtils.java,631,True,dead_code_never_executed
Lang,65b,DateUtils.java,633,True,dead_code_never_executed
Lang,65b,DateUtils.java,635,True,dead_code_never_executed
Lang,65b,DateUtils.java,637,True,dead_code_never_executed
Lang,65b,DateUtils.java,639,True,dead_code_never_executed
Lang,7b,NumberUtils.java,454,False,live_line_never_executed
Lang,7b,NumberUtils.java,721,True,dead_code_never_executed
Lang,8b,FastDatePrinter.java,1098,False,live_line_never_executed
Math,103b,NormalDistributionImpl.java,111,True,dead_code_never_executed
Math,104b,Gamma.java,37,False,dead_code_never_executed
Math,106b,ProperFractionFormat.java,165,True,dead_code_never_executed
Math,106b,ProperFractionFormat.java,166,True,dead_code_never_executed
Math,106b,ProperFractionFormat.java,200,True,dead_code_never_executed
Math,106b,ProperFractionFormat.java,201,True,dead_code_never_executed
Math,10b,DSCompiler.java,1419,True,dead_code_never_executed
Math,12b,BitsStreamGenerator.java,19,True,dead_code_never_executed
Math,12b,BitsStreamGenerator.java,29,False,dead_code_never_executed
Math,12b,BitsStreamGenerator.java,31,True,dead_code_never_executed
Math,13b,AbstractLeastSquaresOptimizer.java,564,True,dead_code_never_executed
Math,14b,Weight.java,43,False,dead_code_never_executed
Math,14b,Weight.java,44,False,dead_code_never_executed
Math,14b,Weight.java,45,False,dead_code_never_executed
Math,14b,Weight.java,46,False,dead_code_never_executed
Math,14b,AbstractLeastSquaresOptimizer.java,269,True,dead_code_never_executed
Math,15b,FastMath.java,313,True,dead_code_never_executed
Math,16b,FastMath.java,82,True,dead_code_never_executed
Math,17b,Dfp.java,1604,True,dead_code_never_executed
Math,18b,CMAESOptimizer.java,992,False,dead_code_never_executed
Math,18b,CMAESOptimizer.java,995,False,dead_code_never_executed
Math,18b,CMAESOptimizer.java,990,True,dead_code_never_executed
Math,22b,FDistribution.java,275,False,dead_code_never_executed
Math,22b,UniformRealDistribution.java,184,False,dead_code_never_executed
Math,23b,BrentOptimizer.java,151,True,dead_code_never_executed
Math,31b,ContinuedFraction.java,152,False,dead_code_never_executed
Math,31b,ContinuedFraction.java,157,False,dead_code_never_executed
Math,31b,ContinuedFraction.java,158,False,dead_code_never_executed
Math,31b,ContinuedFraction.java,162,False,dead_code_never_executed
Math,31b,ContinuedFraction.java,165,False,dead_code_never_executed
Math,31b,ContinuedFraction.java,166,False,dead_code_never_executed
Math,36b,BigFraction.java,686,True,dead_code_never_executed
Math,36b,BigFraction.java,733,True,dead_code_never_executed
Math,37b,Complex.java,1021,True,dead_code_never_executed
Math,38b,BOBYQAOptimizer.java,1660,False,dead_code_never_executed
Math,3b,MathArrays.java,821,True,dead_code_never_executed
Math,3b,MathArrays.java,822,True,dead_code_never_executed
Math,47b,Complex.java,82,True,dead_code_never_executed
Math,47b,Complex.java,105,True,dead_code_never_executed
Math,49b,OpenMapRealVector.java,358,False,dead_code_never_executed
Math,49b,OpenMapRealVector.java,383,False,dead_code_never_executed
Math,4b,SubLine.java,118,True,dead_code_never_executed
Math,50b,BaseSecantSolver.java,190,False,dead_code_never_executed
Math,55b,Vector3D.java,459,True,dead_code_never_executed
Math,55b,Vector3D.java,462,True,dead_code_never_executed
Math,55b,Vector3D.java,470,True,dead_code_never_executed
Math,55b,Vector3D.java,471,True,dead_code_never_executed
Math,56b,MultidimensionalCounter.java,241,False,dead_code_never_executed
Math,60b,NormalDistributionImpl.java,126,False,dead_code_never_executed
Math,60b,NormalDistributionImpl.java,129,False,dead_code_never_executed
Math,60b,NormalDistributionImpl.java,130,False,dead_code_never_executed
Math,60b,NormalDistributionImpl.java,131,False,dead_code_never_executed
Math,60b,NormalDistributionImpl.java,132,False,dead_code_never_executed
Math,60b,NormalDistributionImpl.java,133,False,dead_code_never_executed
Math,60b,NormalDistributionImpl.java,134,False,dead_code_never_executed
Math,60b,NormalDistributionImpl.java,135,False,dead_code_never_executed
Math,60b,NormalDistributionImpl.java,136,False,dead_code_never_executed
Math,60b,NormalDistributionImpl.java,137,False,dead_code_never_executed
Math,61b,PoissonDistributionImpl.java,22,False,dead_code_never_executed
Math,64b,LevenbergMarquardtOptimizer.java,442,False,dead_code_never_executed
Math,64b,LevenbergMarquardtOptimizer.java,445,False,dead_code_never_executed
Math,65b,AbstractLeastSquaresOptimizer.java,244,False,dead_code_never_executed
Math,66b,BrentOptimizer.java,57,False,dead_code_never_executed
Math,66b,BrentOptimizer.java,58,False,dead_code_never_executed
Math,66b,BrentOptimizer.java,59,False,dead_code_never_executed
Math,66b,BrentOptimizer.java,65,False,dead_code_never_executed
Math,66b,BrentOptimizer.java,67,False,dead_code_never_executed
Math,66b,BrentOptimizer.java,94,False,dead_code_never_executed
Math,66b,BrentOptimizer.java,95,False,dead_code_never_executed
Math,67b,MultiStartUnivariateRealOptimizer.java,92,False,dead_code_never_executed
Math,68b,LevenbergMarquardtOptimizer.java,247,True,dead_code_never_executed
Math,6b,NonLinearConjugateGradientOptimizer.java,217,False,dead_code_never_executed
Math,6b,PowellOptimizer.java,191,False,dead_code_never_executed
Math,6b,PowellOptimizer.java,193,False,dead_code_never_executed
Math,6b,PowellOptimizer.java,227,False,dead_code_never_executed
Math,6b,GaussNewtonOptimizer.java,106,False,dead_code_never_executed
Math,6b,GaussNewtonOptimizer.java,160,False,dead_code_never_executed
Math,6b,LevenbergMarquardtOptimizer.java,325,False,dead_code_never_executed
Math,6b,LevenbergMarquardtOptimizer.java,489,False,dead_code_never_executed
Math,72b,BrentSolver.java,127,False,dead_code_never_executed
Math,73b,BrentSolver.java,136,True,dead_code_never_executed
Math,74b,EmbeddedRungeKuttaIntegrator.java,245,False,dead_code_never_executed
Math,76b,SingularValueDecompositionImpl.java,176,False,dead_code_never_executed
Math,76b,SingularValueDecompositionImpl.java,261,False,dead_code_never_executed
Math,77b,OpenMapRealVector.java,498,False,dead_code_never_executed
Math,77b,OpenMapRealVector.java,504,False,dead_code_never_executed
Math,77b,OpenMapRealVector.java,506,False,dead_code_never_executed
Math,84b,MultiDirectional.java,64,True,dead_code_never_executed
Math,86b,CholeskyDecompositionImpl.java,115,False,dead_code_never_executed
Math,86b,CholeskyDecompositionImpl.java,116,False,dead_code_never_executed
Math,87b,SimplexTableau.java,278,False,dead_code_never_executed
Math,87b,SimplexTableau.java,280,False,dead_code_never_executed
Math,88b,SimplexTableau.java,340,False,dead_code_never_executed
Math,88b,SimplexTableau.java,341,False,dead_code_never_executed
Math,89b,Frequency.java,111,True,dead_code_never_executed
Math,8b,DiscreteDistribution.java,181,False,dead_code_never_executed
Math,90b,Frequency.java,110,True,dead_code_never_executed
Math,92b,MathUtils.java,188,False,dead_code_never_executed
Math,92b,MathUtils.java,190,True,dead_code_never_executed
Math,92b,MathUtils.java,196,True,dead_code_never_executed
Math,92b,MathUtils.java,197,True,dead_code_never_executed
Math,92b,MathUtils.java,199,True,dead_code_never_executed
Math,92b,MathUtils.java,205,True,dead_code_never_executed
Math,92b,MathUtils.java,234,True,dead_code_never_executed
Math,92b,MathUtils.java,235,True,dead_code_never_executed
Math,92b,MathUtils.java,277,True,dead_code_never_executed
Math,92b,MathUtils.java,282,True,dead_code_never_executed
Math,95b,FDistributionImpl.java,144,False,dead_code_never_executed
Math,95b,FDistributionImpl.java,146,True,dead_code_never_executed
Math,97b,BrentSolver.java,145,False,dead_code_never_executed
