test_case,result,assertion_source_lines,dynamic_pass_asserts,dynamic_fail_asserts,trace_source
com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListsTest::testOptionalsWithMissingType,PASS,5,10,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testOptionalsWithMissingType_opt_L162_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest::testEmptyList,PASS,2,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testEmptyList_xml_L36_P_14/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest::testNullXform,PASS,0,0,0,
com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest::testArrayIdentityTransforms,PASS,0,0,0,
com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest::testByteArrayFrom,PASS,0,0,0,
com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest::testShortArrayToX,PASS,0,0,0,
com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest::testIntArrayToX,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testIntArrayToX_actNums_L110_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest::testLongArrayToX,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testLongArrayToX_actNums_L123_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest::testListToIntArray,PASS,0,0,0,
com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest::testListAsProperty,PASS,0,0,0,
com.fasterxml.jackson.dataformat.xml.misc.DTDSupportTest::testDTDAttempt,PASS,0,0,0,
com.fasterxml.jackson.dataformat.xml.misc.EmptyPolymorphicTest::testEmpty,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testEmpty_data_L44_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.NodeTest::testMixed,PASS,0,0,0,
com.fasterxml.jackson.dataformat.xml.misc.ObjectId104Test::testSimpleCollectionDeserWithForwardRefs,PASS,2,11,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimpleCollectionDeserWithForwardRefs_result_L44_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.PolymorphicTypesTest::testAsClassProperty,PASS,4,7,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testAsClassProperty_xml_L87_P_16/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.PolymorphicTypesTest::testAsClassObject,PASS,3,6,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testAsClassObject_SubTypeWithClassObject_L101_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.PolymorphicTypesTest::testAsPropertyWithObjectId,PASS,3,11,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testAsPropertyWithObjectId_result_L118_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.RootNameTest::testRootNameAnnotation,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testRootNameAnnotation_xml_L54_P_17/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.RootNameTest::testDynamicRootName,PASS,3,3,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testDynamicRootName_xml_L74_P_18/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.TextValueTest::testSerializeAsText,PASS,2,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testSerializeAsText_xml_L103_P_21/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.TextValueTest::testDeserializeAsText,PASS,2,4,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testDeserializeAsText_result_L113_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.TextValueTest::testIssue24,PASS,3,9,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testIssue24_main_L130_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.TextValueTest::testAlternateTextElementName,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testAlternateTextElementName_pojo_L148_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.TextValueTest::testIssue66,PASS,3,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testIssue66_json_L166_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.TextValueTest::testTextOnlyPojo,PASS,4,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testTextOnlyPojo_xml_L176_P_23/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.UnwrappingWithXMLTest::testSimpleUnwrappingRoundtrip,PASS,5,12,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimpleUnwrappingRoundtrip_mapper_L100_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.UnwrappingWithXMLTest::testUnwrappingWithAttribute,PASS,5,12,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testUnwrappingWithAttribute_mapper_L115_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.UnwrappingWithXMLTest::testUnwrappingSubWithAttribute,PASS,5,12,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testUnwrappingSubWithAttribute_mapper_L130_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.XmlTextTest::testXmlTextWithSuppressedValue,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testXmlTextWithSuppressedValue_xml_L62_P_24/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.XmlTextTest::testMixedContent,PASS,3,7,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testMixedContent_result_L72_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.misc.XmlTextTest::testSimple198,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimple198_result_L80_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization::testWith0Bytes,FAIL,1,0,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_failing/testWith0Bytes_xml_L18_F_1/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization::testWith1Byte,FAIL,1,0,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_failing/testWith1Byte_xml_L24_F_5/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization::testWith2Bytes,FAIL,1,0,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_failing/testWith2Bytes_xml_L30_F_2/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization::testWith3Bytes,FAIL,1,0,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_failing/testWith3Bytes_xml_L36_F_3/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization::testWith4Bytes,FAIL,1,0,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_failing/testWith4Bytes_xml_L42_F_4/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestIndentation::testSimpleStringBean,PASS,4,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimpleStringBean_result_L118_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestIndentation::testSimpleIntBean,PASS,2,4,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimpleIntBean_result_L131_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestIndentation::testSimpleMap,PASS,3,6,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimpleMap_map_L149_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestIndentation::testWithAttr,PASS,2,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testWithAttr_xml_L156_P_25/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestIndentation::testEmptyElem,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testEmptyElem_xml_L165_P_26/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestIndentation::testMultiLevel172,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testMultiLevel172_xml_L178_P_27/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestJDKSerializability::testXmlFactory,PASS,4,7,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testXmlFactory_writeXml_L54_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestJDKSerializability::testMapper,PASS,4,10,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testMapper_p2_L69_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestNamespaces::testRootNamespace,PASS,0,0,0,
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testSimpleAttribute,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testSimpleAttribute_xml_L96_P_28/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testSimpleNsElem,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testSimpleNsElem_xml_L104_P_29/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testSimpleAttrAndElem,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testSimpleAttrAndElem_xml_L111_P_30/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testMap,PASS,2,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testMap_xml_L125_P_31/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testNakedMap,PASS,2,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testNakedMap_result_L153_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testCDataString,PASS,1,0,0,
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testCDataStringArray,PASS,1,0,0,
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testCustomSerializer,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testCustomSerializer_xml_L176_P_33/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerialization::testJAXB,FAIL,0,0,0,
com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr::testSimpleNsAttr,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testSimpleNsAttr_xml_L82_P_34/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr::testIssue19,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testIssue19_xml_L91_P_35/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr::testIssue6,PASS,1,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testIssue6_xmlMapper_L98_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr::testIssue117AnySetterAttrs,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testIssue117AnySetterAttrs_removeSjsxpNamespace_L108_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr::testJAXB,FAIL,0,0,0,
com.fasterxml.jackson.dataformat.xml.ser.TestSerializationManual::testIssue54,PASS,2,3,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testIssue54_xml_L50_P_36/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerializationOrdering::testOrdering,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testOrdering_xml_L28_P_38/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestSerializerCustom::testIssue42,PASS,4,8,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testIssue42_result_L91_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.ser.TestXmlDeclaration::testXml10Declaration,PASS,1,0,0,
com.fasterxml.jackson.dataformat.xml.ser.TestXmlDeclaration::testXml11Declaration,PASS,1,0,0,
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testSimpleValidXmlDecl,PASS,4,9,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimpleValidXmlDecl_matcher_L47_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testSimpleValidRoot,PASS,4,9,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimpleValidRoot_matcher_L63_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testSimpleValidDoctype,PASS,4,9,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimpleValidDoctype_matcher_L79_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testSimpleValidComment,PASS,4,9,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimpleValidComment_matcher_L95_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testSimpleValidPI,PASS,4,9,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimpleValidPI_matcher_L111_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testSimpleViaObjectReader,PASS,3,5,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimpleViaObjectReader_pojo_L129_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testListViaObjectReader,PASS,2,4,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testListViaObjectReader_resultList_L146_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest::testSimpleInvalid,PASS,3,7,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimpleInvalid_matcher_L165_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testSimpleElement,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testSimpleElement_xml_L30_P_39/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testSimpleAttribute,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testSimpleAttribute_xml_L50_P_40/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testSecondLevelAttribute,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testSecondLevelAttribute_xml_L72_P_41/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testAttrAndElem,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testAttrAndElem_xml_L94_P_42/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testWriteToFile,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testWriteToFile_xml_L106_P_43/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testRawSimpleValue,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testRawSimpleValue_xml_L125_P_44/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testRawOffsetValue,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testRawOffsetValue_xml_L143_P_45/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testRawCharArrayValue,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testRawCharArrayValue_xml_L161_P_46/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testRawSimpleAttribute,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testRawSimpleAttribute_xml_L181_P_47/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testRawOffsetAttribute,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testRawOffsetAttribute_xml_L201_P_48/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest::testRawCharArratAttribute,PASS,1,1,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_slicer4j_passed/testRawCharArratAttribute_xml_L221_P_49/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlParserNextXxxTest::testXmlAttributesWithNextTextValue,PASS,6,12,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testXmlAttributesWithNextTextValue_xp_L50_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testSimplest,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimplest_readXmlWriteJson_L38_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testSimpleWithEmpty,PASS,2,4,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimpleWithEmpty_readXmlWriteJson_L51_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testSimpleNested,PASS,1,2,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testSimpleNested_readXmlWriteJson_L57_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testRoundTripWithSample,PASS,10,27,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testRoundTripWithSample_getAndVerifyText_L137_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testForceElementAsArray,PASS,23,55,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testForceElementAsArray_xp_L219_traceonly/trace.log_icdg.log
com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest::testXmlAttributes,PASS,8,16,0,/home/saglam84/SFL_Slicing/projects/ResearchQ_PL2/resQ_outputs/work/JacksonXml_6b/step2_slicing/_assert_trace_only/testXmlAttributes_w_L248_traceonly/trace.log_icdg.log
